id	job_title	job_description	link	job_title_norm	location	job_date	date	rn
266	Account Manager (Central / Southern Florida) - InfuSystem	3 hours ago — Territory Sales Manager - Florida (Miami, Tampa, Orlando, Jacksonville) ... Senior Benefits Administrator jobs · Renewal Manager jobs · Lead Account Manager ...	https://www.linkedin.com/jobs/view/account-manager-central-southern-florida-at-infusystem-4312721393	Administrator	Miami	20251009	2025-10-09 20:21:15.917+02	35
265	Senior Laboratory Systems Analyst - Blood Bank, Hybrid ...	10 hours ago — ... Miami-Dade, Monroe, Broward and Palm Beach counties. With internationally ... Senior Discovery IT System Administrator (Top Secret Clearance Required). Senior ...	https://www.linkedin.com/jobs/view/senior-laboratory-systems-analyst-blood-bank-hybrid-technology-digital-ft-8a-4-30p-at-baptist-health-4312553458	Administrator	Miami	20251009	2025-10-09 20:21:15.917+02	36
264	UPS hiring Seasonal HR Resource - Ft. Laud./Miami ...	11 hours ago — Laud./Miami Gardens. UPS Lauderhill, FL. Just now Be among the first 25 ... Administrator jobs. 469,404 open jobs · Human Resources Consultant jobs. 17,495 ...	https://www.linkedin.com/jobs/view/seasonal-hr-resource-ft-laud-miami-gardens-at-ups-4311864427	Administrator	Miami	20251009	2025-10-09 20:21:15.917+02	37
263	Charter Schools USA hiring Admin Assistant	5 hours ago — As an Administrative Assistant, you will be responsible for ensuring the smooth and efficient operation of the school office in order for the office's maximum ...	https://www.linkedin.com/jobs/view/admin-assistant-school-at-charter-schools-usa-4312135803	Administrator	Miami	20251009	2025-10-09 20:21:15.917+02	38
262	Fire Code Inspector - Florida International University	3 hours ago — Liaises with various authorities to achieve a common goal and/or regulatory compliance, e.g., Florida State Fire Marshal's Office, Miami-Dade Fire Rescue, City ...	https://www.linkedin.com/jobs/view/fire-code-inspector-at-florida-international-university-4310997333	Administrator	Miami	20251009	2025-10-09 20:21:15.917+02	39
261	Intuit hiring Senior Tax Accountant - 2+ Yrs Paid ...	8 hours ago — As a TurboTax Live - Seasonal Local Service Expert, you will serve as a trusted advisor, empowering customers to achieve positive financial outcomes while ...	https://www.linkedin.com/jobs/view/senior-tax-accountant-2%2B-yrs-paid-tax-experience-required-at-intuit-4311884560	Administrator	Miami	20251009	2025-10-09 20:21:15.917+02	40
4646	Information Technology Senior Software Developer (Public ...	12 Sept 2025 — Job expiredThis job from Sep 13, 2025 is no longer available for applications. Miami-Dade County Logo. Miami-Dade County.	https://www.glassdoor.com/job-listing/information-technology-senior-software-developer-public-safety-justice-miami-dade-county-JV_KO0,70_KE71,88.htm?jl=1009875246769	Software	Miami	20251008	2025-10-08 23:51:24.265+02	41
4648	Kandji hiring Staff AI Engineer Job in Miami, FL	15 Sept 2025 — Kandji is the Apple device management and security platform that empowers secure and productive global work. With Kandji, Apple devices transform themselves ...	https://www.glassdoor.com/job-listing/ai-engineer-kandji-JV_IC1154170_KO0,11_KE12,18.htm?jl=1009876670969	Software	Miami	20251008	2025-10-08 23:51:24.265+02	42
4649	Future Builders RCG Program - Software Engineering	4 Sept 2025 — We build quality homes and provide exceptional customer service, giving back to the communities in which we work and live in, and fostering a culture of ...	https://www.glassdoor.com/job-listing/future-builders-rcg-program-software-engineering-lennar-JV_IC1154170_KO0,48_KE49,55.htm?jl=1009866115328	Software	Miami	20251008	2025-10-08 23:51:24.265+02	43
4650	Sr. Backend Software Engineer - Endpoint Security	8 Sept 2025 — HelloGov AI. 5.0. Software Engineer (Back-End Oriented). Miami, FL. $100K - $120K (Employer provided). Easy Apply. 24d. Limelight Hotels Logo. Limelight Hotels.	https://www.glassdoor.com/job-listing/sr-backend-software-engineer-endpoint-security-sentinelone-JV_KO0,46_KE47,58.htm?jl=1009836273037	Software	Miami	20251008	2025-10-08 23:51:24.265+02	44
4647	Manager of Product Delivery - Team Lead	19 Sept 2025 — This is an opportunity to lead our team of top-notch software engineers working closely together on interesting projects for our clients.	https://www.glassdoor.com/job-listing/manager-of-product-delivery-team-lead-emergent-software-JV_IC1154170_KO0,37_KE38,55.htm?jl=1009877680014	Software	Miami	20251008	2025-10-08 23:51:24.265+02	45
4645	Automation Software Engineer - comexi group industries	28 Aug 2025 — Comexi North America is seeking a Software Service Engineer. Mission. Reduce unexpected machine downtime for flexographic, laminating and cutting lines remotely ...	https://www.glassdoor.com/job-listing/automation-software-engineer-comexi-group-industries-JV_IC1166112_KO0,28_KE29,52.htm?jl=1009857415595	Software	Miami	20251008	2025-10-08 23:51:24.265+02	46
4641	HelloGov AI hiring Software Engineer (Back-End Oriented) ...	5 Sept 2025 — We're seeking a Back-End Oriented Software Engineer to join our engineering team in Miami. This role is focused on building and maintaining the core systems ...	https://www.glassdoor.com/job-listing/software-engineer-back-end-oriented-hellogov-ai-JV_IC1154170_KO0,35_KE36,47.htm?jl=1009867065469	Software	Miami	20251008	2025-10-08 23:51:24.264+02	47
4642	Software Sales Representative - swipeby	19 Sept 2025 — As pioneers in the industry, SWIPEBY delivers cutting-edge software solutions tailored to businesses of all sizes. Now, we need someone with your expertise and ...	https://www.glassdoor.com/job-listing/software-sales-representative-swipeby-JV_IC1154170_KO0,29_KE30,37.htm?jl=1009874644767	Software	Miami	20251008	2025-10-08 23:51:24.264+02	48
4643	Subway hiring Sr. AEM Software Engineer Job in Miami, FL	5 Sept 2025 — Region: Shelton, CT or Miami, FL Ready for a fresh, new career? Look no further because one of the world's most iconic brands can help you get there.	https://www.glassdoor.com/job-listing/sr-aem-software-engineer-subway-JV_IC1154170_KO0,24_KE25,31.htm?jl=1009867349485	Software	Miami	20251008	2025-10-08 23:51:24.264+02	49
4644	Associate Software Engineer (For Onsite Applicants Only)	10 Aug 2025 — What You'll Do. A. Application Development. Program, design and maintain software applications. Support analysis, implementation of technology solutions ...	https://www.glassdoor.com/job-listing/associate-software-engineer-for-onsite-applicants-only-accenture-JV_IC2367175_KO0,54_KE55,64.htm?jl=1009764663704	Software	Miami	20251008	2025-10-08 23:51:24.264+02	50
5376	IT Support Specialist - Burgus Technology Solutions	27 Aug 2025 — We are seeking a skilled Helpdesk Technician to join our IT support team. The ideal candidate will be responsible for providing exceptional technical support ...	https://www.glassdoor.com/job-listing/it-support-specialist-burgus-technology-solutions-JV_IC1154170_KO0,21_KE22,49.htm?jl=1009856649809	Support	Miami	20251008	2025-10-08 23:51:09.811+02	51
5377	Assistant Director Academic Support Services (Office of ...	22 Sept 2025 — The Assistant Director provides leadership and operational oversight for international education initiatives at FIU. Reporting to the Director, this role ...	https://www.glassdoor.com/job-listing/assistant-director-academic-support-services-office-of-education-abroad-florida-international-university-JV_IC1154170_KO0,71_KE72,104.htm?jl=1009883649543	Support	Miami	20251008	2025-10-08 23:51:09.811+02	52
5380	Terrains Trust LLC hiring Executive Assistant Job in Miami, ...	16 Sept 2025 — We are seeking a highly organized and proactive Executive Assistant to provide comprehensive administrative support to the executive of our start-up real estate ...	https://www.glassdoor.com/job-listing/executive-assistant-terrains-trust-llc-JV_IC1154170_KO0,19_KE20,38.htm?jl=1009878078401	Support	Miami	20251008	2025-10-08 23:51:09.811+02	53
5379	IT Support Escalation - L7 Solutions	5 Sept 2025 — L7 Solutions, a leader in IT and cybersecurity, is seeking an experienced IT Support Escalation to handle advanced technical issues and provide top-tier support ...	https://www.glassdoor.com/job-listing/it-support-escalation-l7-solutions-JV_IC1154160_KO0,21_KE22,34.htm?jl=1009867096629	Support	Miami	20251008	2025-10-08 23:51:09.811+02	54
5378	FOS -Flight Operations Support Planner, DPS (Part-Time)	23 Sept 2025 — Operations Support Specialist. North Miami, FL. $17.00 Per Hour (Employer provided). Easy Apply. 24h. The State of Florida Logo. The State of Florida. 3.4.	https://www.glassdoor.com/job-listing/fos-flight-operations-support-planner-dps-part-time-delta-airlines-JV_IC1154170_KO0,51_KE52,66.htm?jl=1009885201907	Support	Miami	20251008	2025-10-08 23:51:09.811+02	55
5372	Office Support Specialist (Sheriff's Office)	8 Sept 2025 — This is advanced clerical work which involves moderately complex work methods and problems and requires skilled typewriting.	https://www.glassdoor.com/job-listing/office-support-specialist-sheriff-s-office-miami-dade-county-JV_IC1166112_KO0,42_KE43,60.htm?jl=1009869812922	Support	Miami	20251008	2025-10-08 23:51:09.81+02	56
5371	IT Support Technician - Burgus Technology Solutions	27 Aug 2025 — Provide technical support for hardware and software issues, including desktop support for Windows and macOS environments. · Troubleshoot software problems and ...	https://www.glassdoor.com/job-listing/it-support-technician-burgus-technology-solutions-JV_IC1154170_KO0,21_KE22,49.htm?jl=1009856654172	Support	Miami	20251008	2025-10-08 23:51:09.81+02	57
5375	All Lines Technology Inc hiring Desktop Support Specialist ...	19 Sept 2025 — Job Purpose: IT Systems Engineer Support will perform basic IT support functions including triage, initial response, and remediation of desktop hardware ...	https://www.glassdoor.com/job-listing/it-systems-engineer-all-lines-technology-inc-JV_IC1154170_KO0,19_KE20,44.htm?jl=1009882153539	Support	Miami	20251008	2025-10-08 23:51:09.81+02	58
5374	Delta Airlines hiring FOS - Client Support Coordinator, DPS ...	5 Sept 2025 — The Client Support Coordinator role provides support for projects and needs for DPS's external clients as managed by Delta Professional Services (DPS).	https://www.glassdoor.com/job-listing/fos-client-support-coordinator-dps-delta-airlines-JV_IC1154170_KO0,34_KE35,49.htm?jl=1009867558390	Support	Miami	20251008	2025-10-08 23:51:09.81+02	59
5373	Desktop Support Engineer - Venable LLP	11 Sept 2025 — That's why we're looking for a Desktop Support Engineer to support our Miami, Tampa and Fort Lauderdale offices, delivering IT support to the business focusing ...	https://www.glassdoor.com/job-listing/desktop-support-engineer-venable-llp-JV_IC1154170_KO0,24_KE25,36.htm?jl=1009873956196	Support	Miami	20251008	2025-10-08 23:51:09.81+02	60
4008	ChenMed hiring Sales Operations Analyst Job in Miami, FL	25 Aug 2025 — The minimum salary is $58K and the max salary is $80K. $58K – $80K/yr (Glassdoor est.) $68K. /yr ...	https://www.glassdoor.com/job-listing/sales-operations-analyst-chenmed-JV_IC1154170_KO0,24_KE25,32.htm?jl=1009854022883	Sales	Miami	20251008	2025-10-08 23:50:55.219+02	61
4009	Sales and Purchasing Assistant (Trading Department)	25 Sept 2025 — Sales and Purchasing Assistant (Trading Department). Sign in to apply ... Miami, FL. $60K - $70K (Employer provided). Easy Apply. 30d+. Windstar Cruises ...	https://www.glassdoor.com/job-listing/sales-and-purchasing-assistant-trading-department-om-commodities-llc-JV_IC1154170_KO0,49_KE50,68.htm?jl=1009887281612	Sales	Miami	20251008	2025-10-08 23:50:55.219+02	62
4010	Tech Sales - Wildfire Media Agency LLC	26 Aug 2025 — We're expanding our sales division with motivated professionals who can confidently speak with business owners and present our high-impact marketing solutions.	https://www.glassdoor.com/job-listing/tech-sales-wildfire-media-agency-llc-JV_IC1154170_KO0,10_KE11,36.htm?jl=1009859871514	Sales	Miami	20251008	2025-10-08 23:50:55.219+02	63
4007	Sales Representative (Inside) - Business Loans (Entry Level)	4 Sept 2025 — Job expiredThis job from Sep 4, 2025 is no longer available for applications. Lyft Capital. Sales Representative (Inside) - Business Loans ( ...	https://www.glassdoor.com/job-listing/sales-representative-inside-business-loans-entry-level-lyft-capital-JV_IC1154170_KO0,54_KE55,67.htm?jl=1009866119952	Sales	Miami	20251008	2025-10-08 23:50:55.219+02	64
4004	Entry Level Sales Specialist - Shuhari Group	31 Aug 2025 — Miami FL - Sales Specialist. At Shuhari Group, we don't just hire people to sell, we train them to master the craft. Whether you've worked in retail, ...	https://www.glassdoor.com/job-listing/entry-level-sales-specialist-shuhari-group-JV_IC1154170_KO0,28_KE29,42.htm?jl=1009860081381	Sales	Miami	20251008	2025-10-08 23:50:55.219+02	65
4005	Lead Sales - Ornare / FDC Miami Design District, LLC	17 Sept 2025 — For our experienced Lead Sales role, we are looking for professionals who have worked for kitchen and/or closet companies, preferably Italian or German brands ...	https://www.glassdoor.com/job-listing/lead-sales-ornare-fdc-miami-design-district-llc-JV_IC1154170_KO0,10_KE11,47.htm?jl=1009879323835	Sales	Miami	20251008	2025-10-08 23:50:55.219+02	66
4006	Software Sales Representative - swipeby	19 Sept 2025 — Are you a dynamic and results-oriented sales professional seeking a fresh challenge? Look no further – we're on the lookout for a passionate Software Sales ...	https://www.glassdoor.com/job-listing/software-sales-representative-swipeby-JV_IC1154170_KO0,29_KE30,37.htm?jl=1009874644767	Sales	Miami	20251008	2025-10-08 23:50:55.219+02	67
4001	Shuhari Group hiring Entry-Level Sales - Miami	31 Aug 2025 — Is your resume a good match? · Weekly Pay: Base + uncapped commissions · Year 1 OTE: $75K+ for committed performers · Daily 1-on-1 mentorship & structured ...	https://www.glassdoor.com/job-listing/entry-level-sales-miami-shuhari-group-JV_IC1154170_KO0,23_KE24,37.htm?jl=1009860080433	Sales	Miami	20251008	2025-10-08 23:50:55.218+02	68
4002	Confidential hiring Sales & Business Manager – Miami Job ...	20 Sept 2025 — We're looking for a high-energy Sales & Business Manager to lead one of our Miami locations. This role is all about driving sales, creating exceptional client ...	https://www.glassdoor.com/job-listing/sales-and-business-manager-%E2%80%93-miami-confidential-JV_IC1154170_KO0,34_KE35,47.htm?jl=1009880650013	Sales	Miami	20251008	2025-10-08 23:50:55.218+02	69
4003	Cipriani hiring Sales Executive Job in Miami, FL	18 Sept 2025 — Minimum 3–5 years of sales experience in luxury hospitality, or private events · Established network in Miami's nightlife, entertainment, and corporate ...	https://www.glassdoor.com/job-listing/sales-executive-cipriani-JV_IC1154170_KO0,15_KE16,24.htm?jl=1009880643806	Sales	Miami	20251008	2025-10-08 23:50:55.218+02	70
248	Sheridan Capital hiring Office Administrator Job ...	3 Sept 2025 — Job SummaryWe are seeking a highly organized and proactive Office Administrator to oversee the daily operations of our o ... Miami, FL. $100K - $110K (Employer ...	https://www.glassdoor.com/job-listing/office-administrator-sheridan-capital-JV_IC1154163_KO0,20_KE21,37.htm?jl=1009864708381	Administrator	Miami	20251008	2025-10-08 23:50:40.63+02	71
250	Systems Administrator Senior, SRE - FIS Global	28 Aug 2025 — iSeries Systems Administrator. Remote. $86K - $145K (Employer provided). 18d ; Systems Administrator. Miami, FL. $81K - $123K (Glassdoor est.) 30d+ ; Cloud DevOps ...	https://www.glassdoor.com/job-listing/systems-administrator-senior-sre-fis-global-JV_KO0,32_KE33,43.htm?jl=1009858166153	Administrator	Miami	20251008	2025-10-08 23:50:40.63+02	72
251	Office Administrator/Assistant - Paid internship Entry Level	16 Sept 2025 — We are seeking a young, outgoing, eager to learn Office Administrator. We want someone fresh, committed and who wants to learn the ins and outs of the wedding ...	https://www.glassdoor.com/job-listing/office-administrator-assistant-paid-internship-entry-level-a-e-a-designer-group-JV_IC2280422_KO0,58_KE59,79.htm?jl=1009877887201	Administrator	Miami	20251008	2025-10-08 23:50:40.63+02	73
252	Contract Admin/Sales Assistant- Full Time	3 Sept 2025 — Keller North America, Inc. 3.9. Administrative Assistant. Miami, FL. $20.00 - $30.00 Per Hour (Employer provided).	https://www.glassdoor.com/job-listing/contract-admin-sales-assistant-full-time-douglas-elliman-JV_IC1166102_KO0,40_KE41,56.htm?jl=1009864635682	Administrator	Miami	20251008	2025-10-08 23:50:40.63+02	74
253	Front Desk Receptionist/Customer Service	21 Sept 2025 — BRICKELL PERSONNEL CONSULTANTS, INC. -0.1. Front Desk Administrator. Miami, FL. $20.00 - $21.00 Per Hour (Employer provided). Easy Apply. 11d. Dental Care ...	https://www.glassdoor.com/job-listing/front-desk-receptionist-customer-service-confidential-JV_IC1154170_KO0,40_KE41,53.htm?jl=1009881849466	Administrator	Miami	20251008	2025-10-08 23:50:40.63+02	75
4673	Elliott Aviation hiring Software Engineer in Milan, IL	5 days ago — Base pay range · Design, implement, and test embedded and application-level software for aircraft lighting control systems. · Ability to read, analyze, and ...	https://www.linkedin.com/jobs/view/software-engineer-at-elliott-aviation-4310577272	Software	Milan	20251009	2025-10-09 22:04:36.439+02	1
4674	46 Neverhack Italy jobs	5 days ago — Direttore Area Automazione Industriale (OT) · Project Manager - Trasporti e Logistica · Project Manager - Trasporti e Logistica · Project Manager / Controller.	https://www.linkedin.com/jobs/neverhack-italy-jobs-worldwide?f_C=217316	Software	Milan	20251009	2025-10-09 22:04:36.439+02	2
4680	Freelance Software Developer (Golang) - AI Trainer	27 Sept 2025 — Ricevi avvisi per le nuove offerte di lavoro per Freelance Software Engineer in Milano. Accedi per creare un avviso di offerte di lavoro. Candidati. Offerte di ...	https://it.linkedin.com/jobs/view/freelance-software-developer-golang-ai-trainer-at-mindrift-4306055407	Software	Milan	20251009	2025-10-09 22:04:36.439+02	3
4679	Software Engineer, AI Gateway - Milan	7 days ago — Software Engineer, AI Gateway - Milan ; Livello di anzianità. Livello medio-alto ; Tipo di impiego. A tempo pieno ; Funzione lavorativa. Ingegneria e Informatica ...	https://it.linkedin.com/jobs/view/software-engineer-ai-gateway-milan-at-kong-inc-4309624801	Software	Milan	20251009	2025-10-09 22:04:36.439+02	4
4678	Ubique Systems hiring F# Enterprise Software Developer ...	30 Sept 2025 — You bring in minimum 10+ years of hands-on enterprise software development experience in building cloud agnostic, highly scalable, high performant, ...	https://www.linkedin.com/jobs/view/f%23-enterprise-software-developer-at-ubique-systems-4306123867	Software	Milan	20251009	2025-10-09 22:04:36.439+02	5
4677	Bending Spoons sta assumendo Software Engineer in ...	20 hours ago — Verifica sicurezza · Livello di anzianità. Esperienza minima · Tipo di impiego. A tempo pieno · Funzione lavorativa. Ingegneria e Informatica · Settori. Sviluppo di ...	https://it.linkedin.com/jobs/view/software-engineer-at-bending-spoons-4311820507	Software	Milan	20251009	2025-10-09 22:04:36.439+02	6
4676	Senior Python Software Engineer - SD Solutions	3 days ago — On behalf of JobTestPrep, SD Solutions is looking for a talented Senior Python Software Engineer. SD Solutions is a staffing company operating globally.	https://www.linkedin.com/jobs/view/senior-python-software-engineer-at-sd-solutions-4310852561	Software	Milan	20251009	2025-10-09 22:04:36.439+02	7
4675	Hirely Fast sta assumendo Software Engineer in Milano	30 Sept 2025 — Role Description. This is a full-time hybrid role for a Software Engineer. The role is located in Milan, with some work-from-home flexibility.	https://it.linkedin.com/jobs/view/software-engineer-at-hirely-fast-4308198562	Software	Milan	20251009	2025-10-09 22:04:36.439+02	8
4671	193 Senior Software Engineer jobs in Milan	15 Sept 2025 — Today's top 193 Senior Software Engineer jobs in Milan. Leverage your professional network, and get hired. New Senior Software Engineer jobs added daily.	https://www.linkedin.com/jobs/senior-software-engineer-jobs-milan?trk=jobs_jserp_crossLink_click	Software	Milan	20251009	2025-10-09 22:04:36.439+02	9
4672	Microsoft Specialist - Milan, Lombardy, Italy	15 Sept 2025 — Today's top 1000+ Microsoft Specialist jobs in Milan, Lombardy, Italy ... Software Tester jobs · Salesforce jobs · Business Intelligence Specialist jobs ...	https://www.linkedin.com/jobs/microsoft-specialist-jobs-milan?trk=guest_job_search_related_jserp_link	Software	Milan	20251009	2025-10-09 22:04:36.439+02	10
283	Interim Head of People - Director, Catalyst Partners	5 hours ago — Director, Catalyst Partners. Head of People. Milan. Interim – day rate €700- €900 per day. The organisation is a niche advisory firm operating out of Milan.	https://it.linkedin.com/jobs/view/interim-head-of-people-at-catalyst-partners-4312151029	Administrator	Milan	20251009	2025-10-09 20:46:50.843+02	11
282	Svea Solar hiring INSIDE SALES - FOTOVOLTAICO in ...	2 hours ago — Hai una passione per le energie rinnovabili e un talento per la vendita consulenziale? Unisciti a una realtà che ha già installato oltre 40.000 impianti ...	https://www.linkedin.com/jobs/view/4227136051/?alternateChannel=search&eBP=NON_CHARGEABLE_CHANNEL&refId=bdu79%2BIf5pR7%2FNMgLJ8qwA%3D%3D&trackingId=dLco4atZ2QtV5LJtD9EQag%3D%3D	Administrator	Milan	20251009	2025-10-09 20:46:50.843+02	12
281	Impiegato/a Ufficio Risorse Umane – Settore Commerciale	3 hours ago — Azienda operante nel settore commerciale ricerca di un/una Impiegato/a Ufficio Risorse Umane da inserire nel proprio team.	https://it.linkedin.com/jobs/view/impiegato-a-ufficio-risorse-umane-%E2%80%93-settore-commerciale-at-key-absolute-4312161297	Administrator	Milan	20251009	2025-10-09 20:46:50.843+02	13
277	Administration specialist - Beyond Research Group srl	11 hours ago — Role: Administration Specialist @ Beyond Research Group who can manage day-to-day operations with accuracy and autonomy.	https://it.linkedin.com/jobs/view/administration-specialist-at-beyond-research-group-srl-4309933926	Administrator	Milan	20251009	2025-10-09 20:46:50.843+02	14
280	Ali Professional sta assumendo Consultant Manager	11 hours ago — Consultant Manager | Milano ; Livello di anzianità. Livello medio ; Tipo di impiego. A tempo pieno ; Funzione lavorativa. Vendite, Servizio clienti e General ...	https://it.linkedin.com/jobs/view/consultant-manager-milano-at-ali-professional-4312542737	Administrator	Milan	20251009	2025-10-09 20:46:50.843+02	15
279	System Engineer - HUMANCAPiTAL BV	7 hours ago — IT System Engineer / System Administrator. Milan (Italy). 3–5 years experience | Bachelor's or higher in IT/CS. Salary: €3,000 – €4,000 gross/month.	https://it.linkedin.com/jobs/view/system-engineer-at-humancapital-bv-4312580727	Administrator	Milan	20251009	2025-10-09 20:46:50.843+02	16
278	ÎACARÉ sta assumendo Back Office Executive in Milano	10 hours ago — We are seeking a highly organized and versatile Back Office Executive to support the company's daily operations. The ideal candidate will be detail-oriented, ...	https://it.linkedin.com/jobs/view/back-office-executive-at-%C3%AEacar%C3%A9-4309955477	Administrator	Milan	20251009	2025-10-09 20:46:50.843+02	17
286	Assistente Risorse Umane - Settore Benessere del Riposo	3 hours ago — Azienda operante nel settore delle soluzioni per il riposo di qualità ricerca una risorsa da inserire all'interno del dipartimento risorse umane, ...	https://it.linkedin.com/jobs/view/assistente-risorse-umane-settore-benessere-del-riposo-at-all-consulting-srl-4312158264	Administrator	Milan	20251009	2025-10-09 20:46:50.843+02	18
285	VAR Replay Operator - Hawk-Eye Innovations Ltd	4 hours ago — As a VAR Replay Operator, you will be working at the Serie A & Serie B Replay Centre in Lissone (MB), playing a key part in the delivery of our services to the ...	https://it.linkedin.com/jobs/view/var-replay-operator-milan-at-hawk-eye-innovations-ltd-4312721109?position=14&pageNum=0&refId=r3%2FLzJwF7AMuLR5oxsIMXg%3D%3D&trackingId=KAJyGnBKJxBc3vwZFZ4TDw%3D%3D	Administrator	Milan	20251009	2025-10-09 20:46:50.843+02	19
284	Ali Professional sta assumendo Startupper_servizi HR	11 hours ago — Startupper_servizi HR | Milano ; Livello di anzianità. Livello medio ; Tipo di impiego. A tempo pieno ; Funzione lavorativa. Consulenza ; Settori. Consulenza e ...	https://it.linkedin.com/jobs/view/startupper-servizi-hr-milano-at-ali-professional-4312552229	Administrator	Milan	20251009	2025-10-09 20:46:50.843+02	20
1804	Estágio Profissional -Marketing: Comunicação (M/F)	6 hours ago — Brand Manager Intern · Assistant Brand Manager · Shopper Marketing Specialist · Social Media Manager · Marketing Manager · Growth Marketer (Full-Time) · Comunicação e ...	https://www.linkedin.com/jobs/view/4309969764	Automation	Milan	20251009	2025-10-09 20:43:31.866+02	21
1805	Ingegnere Applicativo CAD/CAM Lombardia	6 hours ago — Sviluppare ambienti di simulazione e post-processi personalizzati. Collaborare con il team tecnico (18 risorse distribuite su tutto il territorio nazionale).	https://it.linkedin.com/jobs/view/ingegnere-applicativo-cad-cam-lombardia-at-hexagon-manufacturing-intelligence-4309969883	Automation	Milan	20251009	2025-10-09 20:43:31.866+02	22
1808	Senior Performance Marketing Manager (Paid Social)	7 hours ago — Ensuring proper tracking, analysis, and reporting, as well as contributing to the automation of campaign management ... Alibaba.com-marketing manager-London/Paris ...	https://uk.linkedin.com/jobs/view/senior-performance-marketing-manager-paid-social-at-emma-we-are-hiring%21-4309969868?refId=XqFStiH1bD2M6n%2FQVWOvdQ%3D%3D&trackingId=flLIlGyWechdht%2FPHBHvOA%3D%3D&position=25&pageNum=0	Automation	Milan	20251009	2025-10-09 20:43:31.866+02	23
1807	3Search hiring Field Marketing lead in London Area ...	7 hours ago — Our client is an established global technology innovator helping organisations accelerate digital transformation through intelligent automation and AI-driven ...	https://uk.linkedin.com/jobs/view/field-marketing-lead-at-3search-4309980626	Automation	Milan	20251009	2025-10-09 20:43:31.866+02	24
1806	WeAreAspire hiring Paid Social Executive in City ...	11 hours ago — An award-winning brand in the casino and iGaming space is seeking a Paid Social Executive to join its growing digital marketing team.	https://uk.linkedin.com/jobs/view/paid-social-executive-at-weareaspire-4309957256	Automation	Milan	20251009	2025-10-09 20:43:31.866+02	25
1799	Automation & Control System Engineer	4 hours ago — Listed on the Milan Stock Exchange, it is present in more than 50 countries around the world and employs about 30,000 people of over 130 nationalities.	https://it.linkedin.com/jobs/view/automation-control-system-engineer-at-saipem-4312712559	Automation	Milan	20251009	2025-10-09 20:43:31.866+02	26
1800	Pre-Sales Manager for Secondary MV Switchgears	3 hours ago — We are looking for a Pre-Sales Manager for Secondary MV Switchgears, to be hired with a permanent contract, in Milan within the Electrification and Automation ...	https://it.linkedin.com/jobs/view/pre-sales-manager-for-secondary-mv-switchgears-at-siemens-4312142927	Automation	Milan	20251009	2025-10-09 20:43:31.866+02	27
1801	Marketing Technology & Automation Lead Engineer	9 hours ago — As a Lead Analytics Implementation Engineer, you will be instrumental in Architecting, implementing, and maintaining analytics tracking using Adobe Experience ...	https://uk.linkedin.com/jobs/view/marketing-technology-automation-marketing-technology-automation-lead-engineer-at-whitbread-4311879257	Automation	Milan	20251009	2025-10-09 20:43:31.866+02	28
1802	CRM Manager (6 Month FTC) - Curve	3 hours ago — Proven experience in CRM, lifecycle marketing, or retention roles within a fintech, financial services, or consumer technology company. Hands-on expertise with ...	https://uk.linkedin.com/jobs/view/crm-manager-6-month-ftc-at-curve-4309991842	Automation	Milan	20251009	2025-10-09 20:43:31.866+02	29
1803	Creative Strategist (Paid Social)	5 hours ago — You will manage paid social campaigns end to end, from ideation to scaling, with full accountability for results. Working closely with the founders and ...	https://uk.linkedin.com/jobs/view/creative-strategist-paid-social-at-emma-we-are-hiring%21-4309999196?position=12&pageNum=0&refId=AH42HoKw1YySQe%2FlE6wS4A%3D%3D&trackingId=w%2Fz4edZ50ZsbZvqyeIbtjg%3D%3D	Automation	Milan	20251009	2025-10-09 20:43:31.866+02	30
2289	Senior AML Advisor – Governance & Compliance Excellence	4 hours ago — Esperienza tra i 3 e i 6 anni maturata in società di consulenza o in realtà aziendali strutturate del settore banking o finanziario. Conoscenza del framework ...	https://it.linkedin.com/jobs/view/senior-aml-advisor-%E2%80%93-governance-compliance-excellence-at-bip-4312722202	Cybersecurity	Milan	20251009	2025-10-09 20:43:17.236+02	31
2290	H&M Sales Advisor - Tippecanoe Mall in Lafayette, IN	5 hours ago — As a Sales Advisor, you'll be responsible for providing excellent customer service, welcoming & guiding customers through your store to actively sell our ...	https://www.linkedin.com/jobs/view/h-m-sales-advisor-tippecanoe-mall-at-h-m-4312707506	Cybersecurity	Milan	20251009	2025-10-09 20:43:17.236+02	32
2291	SaaS e Soluzioni Digitali B2B per SMB/SME in Emilia ...	11 hours ago — Offre soluzioni integrate che spaziano dal CRM all'e-commerce, dal cloud all'AI, fino alle infrastrutture IT e alla cybersecurity ... Open Executive Search & ...	https://it.linkedin.com/jobs/view/sales-account-executive-saas-e-soluzioni-digitali-b2b-per-smb-sme-at-wehunt-4311856633	Cybersecurity	Milan	20251009	2025-10-09 20:43:17.236+02	33
2282	cybersecurity analyst - categoria protetta	11 hours ago — Eurointerim S.p.A. - filiale di Milano, ricerca per importante azienda operante Cloud & Cybersecurity Provider, la seguente figura professionale da inserire ...	https://it.linkedin.com/jobs/view/cybersecurity-analyst-categoria-protetta-at-eurointerim-s-p-a-4312559101	Cybersecurity	Milan	20251009	2025-10-09 20:43:17.236+02	34
